styleID,ystyleID
15641,104104
15637,104105
15636,104107
15948,104109
15949,104110
15950,104111
16042,104115
13615,104116
15986,104117
15516,104118
14693,104119
16039,104120
13157,104121
14690,104123
16040,104124
15374,104125
17759,104126
16038,104127
15859,104128
15963,104130
15962,104131
16055,104143
16383,104145
16196,104146
16082,104147
16083,104148
16078,104151
16079,104152
17740,104153
16011,104154
15921,104160
1002417,104161
1001871,104167
1001870,104170
16147,104173
1001876,104174
1001875,104177
1001874,104180
17741,104199
15668,104200
16088,104201
16076,104202
17744,104203
16058,104204
16059,104205
16057,104206
16056,104207
16060,104208
16112,104222
16111,104223
15388,104224
16120,104249
14314,104250
16125,104251
14317,104252
16127,104253
16128,104254
16124,104255
16129,104256
16093,104257
16074,104263
15790,104264
14259,104267
15938,104274
15934,104275
15935,104276
15936,104277
15937,104278
9057,104279
15596,104285
15597,104286
16148,104287
15919,104288
16146,104289
1001519,104290
1001518,104296
1001516,104297
1001517,104299
1001515,104300
14683,104301
16154,104302
1001708,104305
16162,104306
1001709,104307
16163,104308
16167,104310
1003416,104318
1003417,104319
16160,104321
16159,104322
16165,104323
16158,104324
16157,104325
16156,104326
16164,104327
15813,104328
15814,104329
15815,104330
15499,104331
10999,104333
1001674,104341
1001672,104343
1001678,104344
1001676,104345
1001660,104346
1001656,104348
1001668,104349
1001664,104350
1001661,104351
1001657,104352
1001669,104353
1001665,104354
1001675,104355
16170,104356
1001673,104357
1001679,104358
1001677,104359
1001662,104360
1001658,104361
1001670,104362
1001666,104363
1001663,104364
1001659,104365
1001671,104366
1001667,104367
16211,104370
16075,104371
16216,104372
16215,104375
16212,104378
16195,104379
16194,104380
16193,104381
16201,104382
16197,104384
16198,104385
16200,104387
16073,104388
16199,104389
16229,104396
16230,104397
16168,104398
16176,104401
1001017,104402
16265,104404
16264,104405
16261,104406
16262,104407
16030,104410
17023,104412
16346,104415
16347,104421
15975,104423
15976,104424
16218,104429
16219,104430
16204,104432
16237,104434
16241,104435
16242,104436
16018,104437
16243,104439
16239,104441
16232,104442
16236,104443
16235,104444
16234,104445
16233,104446
16043,104449
14830,104450
16277,104451
16276,104453
15719,104454
16569,104455
16541,104460
13057,104461
1001686,104462
1001689,104463
15978,104464
16288,104465
15979,104466
15980,104467
15981,104468
16294,104471
16268,104473
16293,104475
16295,104477
16292,104478
16309,104479
16177,104480
15758,104481
16270,104482
16269,104485
15742,104486
1001691,104488
1001692,104494
16336,104503
16304,104504
16305,104505
16306,104506
16307,104507
16322,104509
16320,104510
16669,104511
16673,104513
16666,104515
16348,104516
16349,104517
16350,104519
16351,104520
16008,104521
16007,104522
16363,104523
1001756,104524
1001758,104525
1001760,104526
1001757,104527
1001743,104528
13859,104529
14976,104532
16352,104533
16353,104534
16354,104535
16355,104536
16356,104537
16357,104538
16358,104539
16359,104540
16360,104541
13441,104542
13443,104545
13442,104546
1001644,104547
1001645,104548
1001643,104549
16370,104557
16371,104558
16384,104559
16385,104560
16386,104561
16387,104562
16388,104563
16150,104564
16566,104565
12641,104566
16266,104567
16400,104574
16401,104575
16402,104576
16421,104580
16411,104581
16412,104582
16413,104583
1001254,104584
1001253,104585
1001196,104586
1001252,104587
14045,104589
14808,104590
15352,104593
15351,104594
1001795,104596
15349,104598
15347,104601
15350,104602
15348,104603
15346,104604
15345,104606
15344,104607
15343,104608
16406,104609
1001769,104610
1001768,104612
1001731,104613
1001767,104614
1001770,104615
16418,104618
16399,104619
16398,104620
16397,104621
16445,104622
16446,104623
16443,104624
16444,104625
15695,104634
16297,104635
1001784,104636
16298,104637
16299,104638
16300,104639
16301,104640
14819,104641
16467,104644
16463,104645
16462,104646
16461,104647
16460,104648
16459,104649
16458,104651
16457,104652
16456,104653
16455,104654
16454,104655
16453,104656
16452,104657
1002709,104664
1002713,104667
1004256,104675
1004383,104676
1004386,104680
1004384,104681
1004388,104682
1004389,104683
1004385,104685
1004387,104687
1004382,104688
1004255,104691
1004380,104692
16581,104698
16478,104701
1001328,104703
16483,104705
16484,104706
16485,104707
16487,104708
14814,104709
16486,104710
16479,104711
16480,104712
15830,104713
16481,104714
19721,104715
16593,104716
16442,104717
16389,104718
16498,104721
16499,104722
16500,104723
16501,104725
16502,104729
16503,104730
16382,104731
16504,104732
16381,104733
16380,104734
16505,104735
16518,104737
16517,104738
10459,104742
16511,104744
16512,104746
16513,104747
16514,104748
14782,104751
16570,104753
16377,104754
15816,104755
16376,104757
16543,104758
16374,104759
16375,104760
16373,104761
16542,104762
17511,104766
15107,104767
15108,104768
15103,104769
10277,104770
16567,104771
16565,104772
16564,104773
16562,104774
16563,104775
15621,104776
16561,104777
16590,104778
18637,104780
16506,104789
11776,104790
16258,104792
16260,104793
12948,104794
15306,104795
16578,104797
19160,104799
16585,104800
16684,104801
16598,104806
17755,104807
17757,104808
17762,104809
14024,104813
1001771,104817
1001772,104823
1001773,104824
1001775,104828
1001779,104836
1001780,104837
1001781,104838
1001782,104839
16536,104840
16584,104842
16583,104844
15258,104845
16588,104847
16587,104848
16603,104850
16602,104851
16601,104852
16600,104853
16599,104854
16579,104857
16580,104858
16259,104859
1001789,104866
1001787,104868
1001788,104870
16643,104871
14446,104872
16685,104873
16686,104876
14918,104878
16510,104880
17746,104884
16546,104887
15028,104888
16316,104890
16302,104892
1001777,104894
1001778,104895
16552,104896
16556,104897
16554,104898
16557,104899
16544,104901
16545,104902
16547,104903
16548,104904
16549,104905
16550,104906
16551,104907
16553,104908
16555,104909
16624,104912
16625,104913
16667,104914
1001641,104916
16615,104922
16612,104924
16610,104925
17300,104928
16572,104931
16665,104932
16664,104933
16663,104934
16662,104935
16661,104936
16659,104938
15139,104979
14404,104982
16705,104984
16706,104986
16707,104987
16708,104988
16709,104989
16710,104990
16714,104991
16712,104992
16627,104994
16628,104995
16629,104996
16630,104997
16631,104998
16632,104999
16633,105000
16634,105001
16740,105002
16635,105004
16636,105005
15912,105006
17748,105007
17747,105008
16689,105009
16702,105014
16700,105017
16698,105019
16344,105020
16345,105021
16228,105022
16227,105023
16220,105024
16226,105025
16223,105026
16222,105027
16225,105028
1001827,105031
1001825,105032
1001006,105033
1001824,105034
1001828,105035
17217,105043
15767,105045
16744,105046
16745,105047
16746,105048
16747,105049
16748,105050
16749,105051
16743,105052
16739,105053
18131,105054
16742,105056
16741,105057
16531,105059
14503,105060
1001815,105062
1001816,105063
1001817,105064
1001818,105065
1001819,105066
1001820,105067
16761,105068
16777,105071
16882,105077
14282,105079
14284,105080
14283,105081
14285,105082
14286,105083
14287,105084
12315,105098
16782,105100
12316,105101
15971,105102
16785,105103
16786,105104
17014,105111
16764,105115
17015,105116
17016,105121
17017,105124
15715,105126
17752,105127
16799,105128
16878,105129
16068,105130
16875,105132
16873,105133
16783,105134
16850,105135
16849,105136
16848,105137
16847,105138
16846,105139
16893,105140
16843,105141
16883,105143
16894,105144
16884,105145
16895,105146
16296,105147
16688,105150
16896,105151
16881,105152
16897,105155
16885,105156
16865,105157
16898,105158
16886,105160
16876,105161
16899,105162
16887,105164
16900,105165
16888,105166
16832,105167
16539,105168
16901,105169
16874,105170
16803,105171
16804,105172
15870,105173
16805,105174
15706,105175
16789,105176
16790,105177
16792,105178
16791,105179
16793,105180
16794,105181
16795,105182
15964,105184
16984,105185
12883,105186
12881,105187
1001855,105188
16923,105192
16870,105193
14678,105194
16868,105195
1001861,105197
16872,105198
1001854,105199
1001860,105201
16924,105203
14964,105206
16800,105207
16880,105208
15743,105209
16801,105218
16796,105219
16869,105220
16802,105221
1001858,105226
1001857,105228
1001852,105229
1001851,105230
1001862,105232
1001864,105233
1001863,105234
13300,105235
8591,105236
16138,105237
16496,105271
16495,105278
16852,105282
13067,105283
16840,105284
16839,105285
16837,105287
16835,105289
16862,105290
16844,105291
16860,105292
16841,105293
16944,105294
16945,105295
16946,105296
15747,105297
16037,105301
15794,105302
16471,105304
16960,105308
16961,105309
16962,105310
16963,105311
16964,105312
19395,105313
16966,105314
16967,105315
16968,105316
16969,105317
16970,105319
16957,105322
16973,105324
16974,105326
16975,105327
16976,105328
16936,105329
15858,105330
16810,105331
14684,105332
16959,105335
16983,105336
16982,105337
16981,105338
16972,105339
16980,105340
16759,105341
16760,105342
16831,105346
15776,105348
16830,105349
15777,105351
9536,105364
17887,105371
1001921,105378
1001922,105379
17092,105381
17094,105382
17093,105384
17095,105385
14418,105386
16986,105397
17013,105398
17012,105399
16696,105400
17011,105401
17033,105403
17034,105404
17032,105405
16999,105406
17035,105407
17020,105449
17027,105454
17021,105455
17019,105456
17024,105457
17026,105458
17028,105459
17029,105460
17030,105461
17043,105464
17044,105467
16772,105484
16365,105485
16470,105556
16364,105557
17098,105562
16488,105563
16050,105564
15354,105565
17055,105591
17054,105593
17056,105596
17057,105602
15984,105603
15955,105604
16592,105647
17077,105648
17075,105649
17074,105650
17072,105666
17097,105676
15401,105680
17078,105682
17079,105683
17080,105684
17120,105686
17082,105687
17081,105688
17085,105689
17086,105690
17083,105691
17063,105692
17090,105693
17084,105695
17087,105698
17088,105699
17089,105700
16062,105701
17031,105714
16738,105716
17124,105717
17125,105718
17121,105719
17122,105720
17123,105721
17128,105722
17129,105724
17130,105725
17131,105726
16858,105731
16857,105732
16853,105733
16855,105734
16854,105735
16856,105736
17339,105737
17340,105738
17163,105747
17165,105748
17164,105749
18775,105760
17180,105767
17184,105768
17186,105769
17170,105772
17171,105773
17172,105774
17173,105775
17106,105776
17174,105777
17175,105778
17176,105779
17177,105780
17105,105781
17104,105782
17103,105783
17102,105784
17101,105785
17100,105786
17099,105787
1002711,105788
1003228,105789
1004381,105790
17203,105791
17202,105792
15863,105793
17143,105794
17201,105795
17200,105796
17199,105797
17198,105798
7602,105810
10682,105811
16321,105820
17304,105821
17303,105822
17302,105824
17301,105826
17161,105831
17162,105832
16437,105833
16438,105834
16439,105835
16440,105836
1002712,105838
16135,105839
1004392,105840
1002710,105841
13044,105851
13308,105852
17238,105854
17236,105859
17470,105863
17460,105864
17457,105865
17208,105868
17235,105874
17239,105875
17240,105876
1002060,105883
1001947,105884
1002062,105887
1002064,105892
1002061,105893
1002063,105894
1002065,105896
1001945,105898
16110,105899
17018,105900
18127,105901
1000001,105902
17279,105913
17275,105914
17274,105915
16762,105918
16763,105919
16765,105920
16766,105921
17284,105923
17287,105925
17289,105935
17290,105936
1001721,105941
17291,105942
17292,105943
17293,105944
17295,105946
17296,105947
1001720,105948
1001888,105949
1001889,105950
1001718,105951
1001887,105953
1001716,105954
1001886,105955
17286,105956
17285,105957
17283,105958
17280,105959
17282,105960
17195,105961
17305,105962
17306,105963
17307,105964
16092,105965
18529,105966
17920,105967
17335,105968
17334,105970
17333,105971
16692,105972
17707,105974
17708,105975
17709,105976
17710,105978
17683,105979
17318,105993
17345,105994
17347,105995
17349,105996
17365,105997
17350,105998
17367,105999
17359,106000
17354,106001
17352,106002
17366,106003
17360,106004
17361,106005
17355,106006
17356,106007
17357,106008
17358,106009
17353,106010
17472,106011
17362,106012
17376,106016
17375,106017
17377,106018
17378,106019
16994,106020
16771,106021
16773,106022
16774,106023
16775,106024
16806,106034
17312,106035
17228,106036
17310,106038
17391,106039
17311,106040
1001994,106049
1001990,106053
16432,106064
16433,106065
17409,106070
17408,106071
17407,106072
17406,106073
17405,106074
17416,106075
17417,106076
17418,106077
17419,106078
17420,106079
15228,106080
15229,106081
15230,106082
17426,106083
17447,106085
17448,106086
17449,106087
17450,106088
17451,106089
17452,106090
17453,106091
17337,106092
17427,106093
17481,106098
16166,106099
16914,106100
17480,106101
17525,106102
17482,106103
17476,106104
17486,106109
17314,106110
17487,106111
17794,106113
19530,106114
1002001,106115
1002000,106116
17497,106119
1002029,106138
17669,106139
1002028,106140
17518,106152
17519,106153
17523,106159
17524,106160
17477,106161
17475,106162
17526,106164
17527,106166
15827,106167
17466,106170
17467,106171
17468,106172
17462,106173
17559,106174
17560,106175
17558,106176
17567,106177
17589,106178
18581,106179
17568,106180
17569,106181
17571,106182
17572,106183
17504,106184
17544,106186
17549,106187
17550,106188
17551,106189
17552,106190
17545,106192
17505,106193
17546,106194
17547,106195
17548,106196
17553,106197
17506,106198
17507,106199
17640,106208
17639,106209
17638,106210
17665,106211
17433,106216
17439,106218
17440,106219
17442,106220
17441,106221
17428,106223
17437,106224
17596,106229
17583,106230
17661,106233
1002002,106234
1001939,106235
17658,106237
17629,106238
17380,106241
17660,106242
17659,106243
17925,106244
17663,106245
17841,106246
17840,106255
17608,106256
1002016,106257
17606,106258
1002017,106259
1002015,106260
1002018,106261
17403,106262
1002019,106263
14961,106264
17605,106265
16409,106266
17494,106267
17604,106268
17671,106269
17842,106270
17843,106272
17844,106273
17691,106274
17557,106275
17693,106276
16064,106277
17652,106279
19343,106281
17679,106282
17641,106283
17642,106284
17455,106291
17456,106292
17458,106293
17324,106294
17459,106295
17461,106296
17323,106297
17322,106298
17681,106299
17321,106300
17320,106301
18382,106302
17664,106303
17573,106308
17574,106309
17430,106312
18282,106313
17053,106314
17052,106315
17051,106316
17050,106317
15554,106319
15553,106320
17705,106324
17704,106325
17703,106326
17701,106327
17702,106328
15623,106329
17711,106330
17489,106331
17490,106332
17628,106333
17774,106335
17626,106336
17627,106337
17625,106339
17624,106340
17623,106341
17599,106342
17823,106343
17429,106350
17432,106351
17434,106361
17435,106362
17436,106363
18699,106368
15779,106369
16638,106370
16637,106371
17532,106372
19416,106373
15994,106374
15993,106375
15992,106376
15991,106377
15990,106378
15989,106379
18591,106380
1004534,106381
17807,106385
17808,106386
17809,106387
17811,106389
17812,106390
17814,106391
17822,106396
17554,106397
17827,106398
17826,106399
17824,106400
17096,106401
16863,106403
17818,106404
17819,106405
17820,106406
16859,106407
16842,106408
16861,106409
16845,106410
17402,106411
17401,106412
20401,106413
16641,106414
16640,106415
17760,106416
16639,106417
1003234,106427
1004397,106429
1004402,106431
17929,106444
17930,106445
17931,106446
17932,106447
17933,106448
17528,106449
17048,106450
17942,106451
17383,106454
17886,106459
17885,106460
17884,106461
1001872,106466
17817,106470
17839,106471
17904,106472
17541,106473
17905,106474
17912,106475
17913,106476
17914,106477
17915,106478
17916,106480
17917,106482
17924,106483
17690,106484
17921,106485
17919,106486
17918,106487
17767,106488
17926,106489
17927,106490
17928,106491
17768,106492
17769,106493
17770,106494
17771,106495
17772,106496
1002057,106497
1002058,106498
18727,106501
18726,106502
17937,106503
17936,106504
17935,106506
17670,106509
15557,106510
17834,106511
17835,106512
17836,106513
17837,106514
18068,106520
13987,106523
17388,106524
13684,106527
17387,106528
17957,106529
17958,106530
17967,106531
17968,106532
17969,106533
17975,106534
17973,106535
17977,106536
17964,106544
17159,106545
16704,106546
16703,106547
17963,106548
17962,106549
17961,106550
17960,106551
17956,106552
17966,106558
18687,106560
12648,106561
13577,106562
13576,106563
13575,106564
17992,106566
17993,106567
15823,106573
18016,106574
17777,106575
1000321,106577
1000320,106578
13958,106579
13882,106580
1002071,106587
1002070,106589
1002069,106590
18402,106593
18401,106595
18012,106596
18013,106597
17607,106598
18014,106599
18015,106600
18017,106601
18000,106603
22940,106605
18388,106606
18390,106607
18391,106608
18392,106609
18019,106610
18024,106611
18023,106612
17852,106613
17854,106614
17856,106615
17853,106616
17855,106617
17857,106618
17851,106619
17858,106620
18034,106621
18033,106622
17039,106627
17213,106628
18804,106634
18057,106638
18060,106641
18058,106642
18877,106643
18061,106644
18038,106646
18059,106647
18062,106648
17473,106649
18063,106650
1001136,106652
18069,106657
16335,106658
18080,106660
18079,106663
18082,106664
18081,106665
17622,106666
22499,106667
3927,106670
4551,106672
4553,106674
4282,106687
4283,106688
4554,106689
766,106696
712,106698
710,106699
1915,106702
713,106705
711,106706
3220,106722
3222,106726
3221,106729
10289,106749
10290,106750
10291,106751
4317,106753
6833,106754
4318,106755
2336,106763
6372,106764
125,106776
126,106777
2910,106778
2911,106779
2023,106783
1714,106784
11804,106786
11822,106789
1374,106795
1692,106815
1695,106816
1693,106817
1697,106818
1696,106819
2908,106821
2677,106838
2675,106839
3181,106840
19096,106850
10924,106851
10926,106852
11388,106854
8466,106856
8209,106857
8465,106858
8467,106859
19095,106862
19094,106863
1897,106876
1896,106877
1895,106878
1898,106879
1426,106881
2535,106883
2968,106885
7482,106891
4770,106893
4769,106894
61,106895
1334,106896
2539,106897
2537,106898
4192,106900
4772,106904
4774,106905
4773,106906
4776,106907
4775,106908
5570,106909
4002,106972
7263,106973
7341,106975
1000715,106976
1000717,106979
1000721,106980
1000507,106984
1000508,106985
1000505,106986
1000506,106987
2653,107023
1597,107047
1598,107048
3665,107053
2974,107066
3764,107070
554,107105
1859,107117
1986,107118
3627,107120
3712,107121
869,107122
1925,107124
749,107125
5579,107127
5580,107128
2269,107129
2270,107130
2271,107131
1797,107138
2346,107143
2347,107145
2337,107163
2393,107164
2401,107165
2394,107166
3527,107167
3517,107169
2398,107170
2385,107171
3523,107172
3522,107173
3521,107174
3520,107175
2266,107199
2267,107200
2225,107213
3231,107215
3629,107217
3233,107218
3235,107219
3234,107220
4410,107221
3237,107222
3236,107223
1887,107232
2926,107234
2925,107237
1888,107240
1889,107242
2927,107243
1787,107244
390,107256
880,107257
392,107258
391,107259
2938,107262
2939,107263
2287,107271
2290,107272
2291,107273
2180,107280
4320,107281
3204,107282
3205,107283
4325,107285
4327,107286
1354,107287
1353,107288
10270,107307
9937,107308
2176,107309
3253,107311
3202,107312
4322,107313
4323,107314
4324,107315
1355,107317
1356,107318
1000466,107336
1823,107344
468,107345
8847,107348
8848,107349
1433,107350
2923,107360
5426,107361
10668,107363
10669,107364
10670,107365
10671,107366
10672,107367
10673,107368
10674,107369
10675,107370
10676,107371
10677,107372
10678,107373
10679,107374
2933,107377
1498,107380
1499,107384
2934,107385
1436,107390
1332,107392
1435,107397
2438,107407
3091,107410
4113,107411
4595,107412
4594,107413
3092,107414
3090,107415
1837,107416
1389,107422
1507,107428
1948,107437
2441,107438
1949,107439
2442,107440
6271,107447
6270,107448
6734,107456
6733,107459
6744,107460
1000331,107476
7580,107482
7582,107483
7583,107484
10351,107485
7585,107486
7652,107576
8599,107577
8600,107578
8601,107579
8602,107581
8604,107582
8605,107583
11251,107584
2104,107634
1155,107639
2692,107662
2672,107663
4709,107665
2977,107674
2981,107675
9861,107682
2690,107683
2691,107684
3836,107685
3837,107686
4791,107692
4792,107694
4372,107695
4383,107696
4374,107697
1935,107704
2306,107717
2308,107759
2309,107760
10815,107790
10816,107791
2626,107965
2868,108108
2870,108109
2871,108110
2872,108111
2873,108112
1458,108114
349,108115
4576,108121
1820,108123
2869,108124
2233,108125
2234,108126
2236,108127
2067,108129
9656,108135
9657,108136
1473,108139
1474,108141
1136,108144
2746,108151
2747,108152
2745,108153
2744,108154
2748,108155
3567,108156
3551,108158
3549,108159
2751,108163
2743,108164
2750,108165
2752,108166
4731,108167
4719,108168
4706,108169
4663,108170
4730,108171
8713,108172
7703,108173
9298,108176
9294,108177
9137,108178
9297,108179
9295,108180
3568,108185
3168,108186
3911,108268
2794,108269
2793,108271
3321,108272
2685,108295
2684,108296
2633,108297
1617,108306
1613,108308
5005,108309
2566,108356
3362,108359
2565,108360
3363,108361
4209,108362
2590,108363
4210,108364
3364,108365
1615,108370
8659,108424
2036,108484
1319,108498
1320,108501
1321,108502
6818,108507
4623,108510
6789,108533
4281,108542
4552,108543
3219,108544
5014,108552
5012,108553
4937,108556
5013,108557
2484,108564
792,108567
6816,108573
2914,108597
5088,108599
5091,108602
11827,108680
11828,108681
11825,108683
4201,108692
3788,108698
506,108710
7264,108715
2171,108720
11308,108725
11288,108726
5863,108735
744,108760
1537,108767
9901,108797
6814,108807
2645,108808
2940,108827
2941,108828
4723,108831
2760,108835
2445,108837
2448,108838
2447,108839
3208,108841
1503,108860
1434,108861
1086,108866
3093,108867
8646,108871
8647,108872
1743,108873
2443,108875
2444,108876
6746,108884
7950,108947
7948,108948
7951,108949
2980,108958
3840,108967
3841,108968
7285,109101
11252,109112
11253,109113
2235,109142
1993,109148
1995,109149
3550,109162
4821,109164
1000711,109211
1000709,109225
4464,109258
1616,109289
4267,109291
5007,109292
5589,109298
5588,109300
11186,109301
11183,109302
11182,109303
11184,109304
11185,109305
11180,109306
11181,109307
5586,109311
5587,109315
6330,109318
10540,109382
2091,109401
1300,109413
6791,109484
6693,109488
6695,109489
9716,109499
9718,109500
5173,109502
11059,109504
11060,109505
8780,109506
11061,109507
6016,109508
6015,109509
6014,109510
6013,109511
28260,109512
1336,109513
18355,109515
9089,109517
961,109535
29155,109539
2602,109551
1382,109552
376,109554
1408,109577
5527,109579
8048,109580
8049,109582
1369,109583
5258,109594
4559,109595
770,109602
1862,109609
2514,109610
1044,109611
1863,109612
1045,109614
2585,109615
405,109618
406,109619
2875,109620
3626,109700
4022,109702
6909,109720
779,109766
1622,109768
2680,109769
2681,109770
2435,109771
1861,109781
2512,109782
2584,109783
8529,109785
8359,109788
1111,109789
11233,109790
5268,109800
15556,109811
18371,109813
18112,109814
18111,109815
18110,109816
18109,109817
18108,109818
18107,109819
18106,109820
18105,109821
18104,109822
18103,109823
11053,109824
17668,109826
18140,109827
23373,109845
18129,109849
24181,109851
16937,109852
18179,109859
1002152,109860
18191,109884
18219,109885
18221,109886
18220,109887
18223,109888
18222,109889
1002101,109890
1002094,109891
1002096,109892
1002092,109893
1002106,109894
1002102,109895
1002104,109896
1002100,109897
1002099,109898
1002095,109900
1002097,109901
1002093,109902
1002107,109903
1002103,109904
1002105,109905
1002098,109906
18056,109916
18208,109917
18207,109918
23204,109919
18210,109920
18211,109921
18212,109922
18213,109923
18214,109924
18215,109926
18216,109927
18228,109928
18227,109929
17343,109930
17342,109931
18226,109932
17341,109933
17344,109934
18225,109935
18224,109936
18206,109939
17584,109942
17233,109943
18201,109944
18200,109945
18199,109946
18198,109947
18197,109948
18196,109949
18195,109950
18194,109951
18187,109952
18367,109953
18366,109954
18365,109955
18364,109956
13571,109957
13572,109958
13573,109959
13574,109960
13534,109961
17115,109962
17112,109965
17113,109966
17114,109967
18839,109976
18270,109977
18269,109978
18268,109979
18267,109980
20290,109981
18266,109982
18259,109983
18139,109984
18124,109985
18141,109986
18142,109987
18121,109988
18236,109989
18144,109990
18145,109991
18237,109992
18238,109993
18239,109994
18114,109995
18704,109997
17363,110006
16404,110007
16405,110008
18271,110009
26900,110010
18233,110012
18285,110013
18287,110014
18291,110016
18290,110017
18294,110018
18298,110019
18286,110021
18288,110022
18292,110024
18289,110025
18296,110026
18299,110027
23897,110033
18612,110034
18610,110035
18613,110036
17065,110037
18614,110038
18322,110039
18320,110040
19038,110041
17986,110046
18281,110048
18280,110049
18254,110050
17797,110052
18244,110055
1002084,110056
1002085,110057
1003171,110058
1002606,110059
1002607,110060
18347,110061
18348,110063
18349,110064
18350,110065
18351,110066
18352,110067
18353,110069
18354,110070
18283,110078
1001281,110082
18202,110083
18203,110084
18204,110085
18205,110086
1001282,110087
18247,110092
18241,110095
18242,110096
18243,110097
18245,110098
18246,110099
18535,110101
18537,110102
18343,110103
18344,110104
18384,110105
18383,110106
16797,110107
16597,110108
16596,110109
16595,110110
16525,110111
18279,110119
18334,110120
15119,110121
18394,110122
18405,110129
18404,110130
18417,110133
18419,110134
18430,110135
18434,110136
25570,110137
18433,110138
18432,110139
18431,110140
18429,110141
18428,110142
18435,110150
18436,110151
18437,110152
18438,110153
18439,110154
18440,110155
18330,110156
18329,110157
18328,110158
18327,110159
18326,110160
18325,110161
18731,110162
18733,110163
18732,110164
18735,110165
18445,110166
18734,110167
18487,110170
18485,110171
18486,110172
18484,110173
18483,110174
18482,110175
18387,110176
18925,110177
18303,110179
19149,110180
18477,110184
18476,110185
18555,110186
18478,110188
18047,110192
18046,110193
17241,110194
18480,110202
18698,110203
18697,110205
17775,110206
18702,110214
18703,110215
18494,110252
18496,110253
18498,110254
18495,110256
18497,110257
18499,110258
19066,110259
19067,110260
18528,110261
20187,110263
18500,110285
18643,110287
18513,110288
18682,110312
18681,110313
18680,110322
18532,110329
17271,110330
18554,110332
18553,110333
18552,110334
18550,110335
19415,110336
21717,110340
18546,110341
18549,110342
18566,110343
18568,110344
18580,110345
18579,110346
18578,110347
18576,110348
18573,110349
18572,110351
18561,110353
18559,110354
18557,110355
18577,110356
20459,110358
18574,110359
18571,110360
18570,110361
18569,110362
18567,110363
18565,110364
18564,110365
20457,110366
18562,110367
20458,110368
18558,110369
1002169,110382
18585,110383
1002170,110384
1002174,110385
1002173,110386
1002175,110389
1002176,110390
1003431,110395
1003432,110396
18312,110397
18584,110398
18602,110399
18601,110400
18600,110401
18599,110402
18598,110403
18667,110413
20046,110414
20045,110415
20044,110416
19212,110417
16922,110418
16921,110419
16920,110420
16919,110421
16917,110422
16916,110423
16915,110424
16918,110425
18609,110430
13917,110431
18521,110436
21716,110437
21718,110438
18301,110440
18548,110441
21719,110442
21720,110443
18648,110444
18306,110445
18305,110446
18304,110447
18309,110448
18308,110449
18307,110450
18311,110451
18310,110452
18657,110453
18656,110454
18655,110455
18654,110456
18653,110457
18652,110458
18651,110459
18300,110460
18295,110462
18293,110463
18586,110464
18582,110465
18587,110466
17313,110467
18644,110468
18638,110469
18639,110470
16571,110471
1002026,110477
1002027,110478
18664,110479
1002811,110511
17601,110520
18660,110521
18789,110522
18790,110523
18915,110524
18805,110526
18806,110527
18807,110528
17789,110529
18737,110530
18808,110531
18738,110532
18663,110533
18611,110534
18665,110535
18666,110536
18668,110537
18669,110538
18887,110539
18886,110540
18885,110541
18884,110542
18882,110543
18544,110544
18881,110545
19161,110546
16906,110547
18672,110548
18673,110549
16902,110550
17598,110551
16903,110552
16904,110553
21379,110554
1002756,110556
1002757,110560
1002758,110564
1002759,110566
1002760,110568
18678,110571
15675,110572
15676,110573
15673,110574
15674,110575
15679,110576
18679,110577
17042,110578
18686,110579
18685,110580
18684,110581
18683,110582
1002004,110584
1002005,110585
1002006,110586
1002007,110587
1002008,110588
1002009,110589
1002011,110590
1002012,110591
18551,110592
18692,110593
18706,110595
18709,110596
18710,110597
18707,110598
17316,110599
18708,110601
17495,110607
18719,110608
16716,110633
18689,110647
21378,110648
21377,110649
21381,110651
21382,110652
18739,110669
18916,110670
18721,110671
18747,110674
15393,110675
18760,110676
18784,110680
18356,110681
18278,110682
16939,110683
18363,110685
17374,110687
18378,110688
18379,110689
18380,110690
18796,110691
18795,110692
18794,110693
18755,110694
18750,110695
18749,110696
18751,110698
17994,110699
18042,110703
18043,110704
18756,110708
18799,110709
18800,110710
19116,110711
16267,110713
18798,110714
18276,110715
18314,110716
17579,110717
18696,110718
17582,110719
18797,110720
18688,110721
18592,110723
16814,110724
18593,110725
18594,110726
19195,110727
19189,110735
19441,110744
18783,110745
20812,110748
18833,110751
18832,110752
19677,110760
17895,110762
19593,110763
21498,110764
20546,110765
1002210,110766
1002211,110767
1002212,110768
1002213,110769
18866,110782
18865,110783
17982,110784
18874,110785
18873,110786
18872,110787
18871,110788
18870,110789
18869,110790
1003571,110791
1003566,110794
1003569,110795
18830,110796
19130,110797
18900,110799
18899,110800
18898,110801
18897,110802
18896,110803
18895,110804
18894,110805
18893,110806
18892,110807
18891,110808
18890,110809
18889,110810
19081,110811
18849,110813
18848,110814
18851,110815
18850,110816
16231,110817
18920,110818
20342,110820
19056,110822
19055,110823
19054,110824
19053,110825
18027,110826
19025,110829
18970,110830
19026,110831
18964,110832
21380,110838
13118,110868
18449,110871
19652,110872
18981,110874
18923,110876
18924,110879
18952,110880
18922,110881
18921,110882
18192,110883
19275,110884
19274,110886
18711,110887
18974,110888
18961,110889
18911,110890
18691,110891
18006,110892
18960,110893
18959,110894
18958,110896
14598,110900
19068,110904
19069,110905
19070,110906
19071,110907
18835,110910
18812,110911
18813,110912
18814,110913
18815,110914
18816,110915
18817,110916
19030,110917
